x,y,phi,radius,distance,phibin
-4.1437141053,-4.3393125508,-2.33314095035,6,6.0,46
-3.30230874027,-5.00946673649,-2.15362137015,6,6.0,56
-1.33153610298,-5.85038559468,-1.79458220974,6,6.0,77
-5.78475550431,1.59267189192,2.8729268756,6,6.0,344
-4.85193708953,-3.52968928934,-2.51266053056,6,6.0,36
-0.265511084849,-5.99412244318,-1.61506262953,6,6.0,87
0.809047678013,-5.94520326437,-1.43554304933,6,6.0,97
-0.272866778009,5.99379209862,1.61628981416,6,6.0,272
-2.35476445517,-5.51861253946,-1.97410178994,6,6.0,66
-0.27754034078,6.99449579021,1.61045534229,7,7.0,272
-5.05018451621,4.84722976062,2.37669745292,7,7.0,316
-6.67661342321,2.10305330341,2.8364427193,7,7.0,342
-6.91651745784,-1.07786189068,-2.9869973215,7,7.0,8
3.81288324376,-5.87042769902,-0.994767833861,7,7.0,123
-3.33575276046,-6.1540842959,-2.06750678875,7,7.0,61
-5.72007601646,-4.03493870658,-2.52725205512,7,7.0,35
-6.99999365042,-0.00942836686987,-3.14024574363,7,7.0,0
-6.91939592475,1.05922614987,2.98969114142,7,7.0,351
-2.35724258895,-6.59116130715,-1.91425836662,7,7.0,70
-2.37498941624,6.58478741287,1.91695218654,7,7.0,290
-1.34199246145,6.87015692931,1.76370376441,7,7.0,281
1.84577749714,6.75226668838,1.30395849803,7,7.0,254
0.793417090245,6.95488959804,1.45720692016,7,7.0,263
-6.26896965503,-3.11448542528,-2.68050047725,7,7.0,26
4.65023689896,5.23214074577,0.844213231655,7,7.0,228
-5.73092464725,4.01951523041,2.52994587504,7,7.0,325
6.01216371942,3.58523184898,0.537716387402,7,7.0,210
-1.32348064905,-6.87374708377,-1.76100994449,7,7.0,79
0.812149408949,-6.95272704322,-1.45451310024,7,7.0,96
1.86396016857,-6.74727000275,-1.30126467811,7,7.0,105
2.87208128165,-6.38366267213,-1.14801625599,7,7.0,114
6.02179986259,-3.56902317377,-0.535022567482,7,7.0,149
5.39442063296,4.46096693944,0.690964809529,7,7.0,219
6.49603575296,-2.60797229592,-0.381774145356,7,7.0,158
4.66431445428,-5.21959487619,-0.841519411735,7,7.0,131
6.81801007106,-1.58579275787,-0.228525723229,7,7.0,167
6.98017601177,-0.526443581633,-0.0752773011031,7,7.0,175
6.9787325429,0.545244985967,0.0779711210233,7,7.0,184
6.81371349811,1.60415347322,0.23121954315,7,7.0,193
6.48898678397,2.62546196269,0.384467965276,7,7.0,202
-4.25107234045,5.56132933356,2.22344903079,7,7.0,307
3.79705555341,5.88067760758,0.997461653781,7,7.0,237
-0.258697444468,-6.99521805466,-1.60776152237,7,7.0,87
-4.23607571453,-5.57276076472,-2.22075521087,7,7.0,52
-5.03710864418,-4.86081644446,-2.374003633,7,7.0,43
2.85487444392,6.39137637051,1.15071007591,7,7.0,246
-6.67092395822,-2.12103124532,-2.83374889938,7,7.0,17
5.40641808728,-4.44641917339,-0.688270989608,7,7.0,140
-6.27733676187,3.09758666999,2.68319429717,7,7.0,334
-3.35231863207,6.14507606048,2.07020060867,7,7.0,298
-7.8470961924,-1.55662498608,-2.94576531897,8,8.0,11
1.89111519054,7.77326722403,1.33214808167,8,8.0,256
-5.13625343104,6.13342487458,2.26794163806,8,8.0,310
-7.83211792028,1.63031557766,2.9363656069,8,8.0,348
7.9235209216,-1.10354710139,-0.138384649801,8,8.0,172
7.70573477906,-2.14980266879,-0.272069443571,8,8.0,164
-7.56960257862,-2.58865154121,-2.8120805252,8,8.0,18
-1.29354517138,7.89472867739,1.73320246298,8,8.0,279
-2.33426784818,7.65187516972,1.86688725675,8,8.0,287
2.84014404042,-7.47887570626,-1.20786299996,8,8.0,110
1.81796624907,-7.79069950115,-1.34154779373,8,8.0,103
-7.15702922749,-3.57448354826,-2.67839573143,8,8.0,26
-3.33333545992,7.27247376837,2.00057205052,8,8.0,294
-4.27291962142,6.76329490033,2.13425684429,8,8.0,302
-3.40154635603,-7.24082056039,-2.00997176258,8,8.0,64
-5.90793067651,5.39410373663,2.40162643183,8,8.0,317
-6.5741807591,4.55852468971,2.53531122559,8,8.0,325
-7.54493595572,2.65968821933,2.80268081313,8,8.0,340
-6.61673852025,-4.49652881172,-2.54471093766,8,8.0,34
-4.33630294528,-6.72283249581,-2.14365655635,8,8.0,57
-7.97953555501,0.571849915884,3.07005040067,8,8.0,356
-7.98455818872,-0.496820421189,-3.07945011274,8,8.0,3
-5.19367810574,-6.08487532608,-2.27734135012,8,8.0,49
-5.95837195737,-5.338333412,-2.41102614389,8,8.0,41
-7.12311443029,3.64159866172,2.66899601936,8,8.0,333
-2.40608909148,-7.62959601053,-1.87628696881,8,8.0,72
0.838166571252,7.95597114115,1.46583287544,8,8.0,264
3.81163939408,-7.03359119721,-1.07417820619,8,8.0,118
0.763346806939,-7.96349807888,-1.4752325875,8,8.0,95
-0.229739150354,7.99670056478,1.59951766921,8,8.0,271
4.71511595246,-6.46279208662,-0.940493412419,8,8.0,126
5.53445115496,-5.77666429813,-0.80680861865,8,8.0,133
6.25502394549,-4.9874517984,-0.67312382488,8,8.0,141
6.86397568553,-4.10923810317,-0.53943903111,8,8.0,149
7.35043961684,-3.15769495663,-0.40575423734,8,8.0,156
7.99991164558,-0.03759870983,-0.00469985603097,8,8.0,179
7.93354375672,1.0290206316,0.128984937739,8,8.0,187
7.72560159157,2.07727707548,0.262669731509,8,8.0,195
7.379795883,3.08846446074,0.396354525278,8,8.0,202
6.90229754206,4.04453812453,0.530039319048,8,8.0,210
6.30162753797,4.92843690968,0.663724112818,8,8.0,218
5.58850484118,5.72438762141,0.797408906588,8,8.0,225
4.7756551431,6.41818650042,0.931093700357,8,8.0,233
3.87758376586,6.99745268928,1.06477849413,8,8.0,241
2.91031681445,7.45184916914,1.1984632879,8,8.0,248
-0.304894577047,-7.99418784473,-1.60891738127,8,8.0,87
-1.36769511008,-7.88222113911,-1.74260217504,8,8.0,80
6.63768560741,-6.0779215014,-0.741404752122,9,9.0,137
2.63249673876,8.60639070229,1.27395657282,9,9.0,253
1.59611437836,8.85733700901,1.392507239,9,9.0,260
-6.26596816499,6.46046770407,2.34091256838,9,9.0,314
0.537326070814,8.98394571965,1.51105790517,9,9.0,266
-0.529005116935,8.98443952544,1.62960857134,9,9.0,273
-1.58791023244,8.85881149442,1.74815923751,9,9.0,280
-2.62452456901,8.60882516878,1.86670990369,9,9.0,287
-3.62429633367,8.23798980855,1.98526056986,9,9.0,294
-4.57319092236,7.7515111293,2.10381123603,9,9.0,300
-5.45788793506,7.15621822531,2.22236190221,9,9.0,307
3.63192461546,8.23462953554,1.15540590665,9,9.0,246
4.58036823183,7.74727222065,1.03685524048,9,9.0,239
-8.682817884,-2.36826383525,-2.87531674324,9,9.0,15
-7.60813834817,4.80793415877,2.57801390073,9,9.0,328
-8.12338717413,3.87434908329,2.6965645669,9,9.0,334
-8.52460145085,2.88637663936,2.81511523307,9,9.0,341
-8.80614900935,1.85788579442,2.93366589925,9,9.0,348
-8.96407753908,0.803314305472,3.05221656542,9,9.0,355
-8.99617006966,-0.262533955441,-3.11241807559,9,9.0,1
-6.64331199128,-6.07177122317,-2.40111407855,9,9.0,42
-8.90197609231,-1.3246968151,-2.99386740941,9,9.0,8
-8.34177194556,-3.37858562245,-2.75676607707,9,9.0,21
-7.8836258144,-4.34147947346,-2.63821541089,9,9.0,28
-7.31481085793,-5.2434284693,-2.51966474472,9,9.0,35
-6.98608793705,5.67402637778,2.45946323455,9,9.0,321
5.46451351851,7.15116018601,0.918304574303,9,9.0,232
-1.0685969675,-8.93633596733,-1.68981008151,9,9.0,83
6.99134009313,5.66755359058,0.681203241956,9,9.0,219
6.27194901376,6.4546615379,0.799753908129,9,9.0,226
-5.87855558658,-6.81487961856,-2.28256341237,9,9.0,49
-5.03127714741,-7.4623220425,-2.1640127462,9,9.0,56
-4.11337060578,-8.00500982257,-2.04546208003,9,9.0,62
-3.13772135746,-8.43532481194,-1.92691141385,9,9.0,69
-0.00416779670869,-8.99999903497,-1.57125941533,9,9.0,90
1.06031988081,-8.9373218444,-1.45270874916,9,9.0,96
2.10992299145,-8.74918424598,-1.33415808299,9,9.0,103
3.12990740831,-8.4382272792,-1.21560741682,9,9.0,110
4.10595478599,-8.00881609824,-1.09705675064,9,9.0,117
5.02436355884,-7.4669786948,-0.978506084469,9,9.0,124
-2.11802537926,-8.7472263314,-1.80836074768,9,9.0,76
7.30995137802,-5.25020102957,-0.622854085949,9,9.0,144
7.8796014549,-4.34877924388,-0.504303419776,9,9.0,151
8.33863919964,-3.38631013024,-0.385752753603,9,9.0,158
8.68062072855,-2.37630464526,-0.267202087429,9,9.0,164
8.90074537058,-1.33294105198,-0.148651421256,9,9.0,171
8.99592305829,-0.270865888171,-0.030100755083,9,9.0,178
8.96481770556,0.79501163896,0.0884499110902,9,9.0,185
8.80786596337,1.84972894537,0.207000577263,9,9.0,192
8.52727109013,2.87848011204,0.325551243437,9,9.0,198
8.1269720228,3.86682372764,0.44410190961,9,9.0,205
5.87224128086,-6.82032127831,-0.859955418295,9,9.0,130
7.61258808281,4.80088561429,0.562652575783,9,9.0,212
1.42682917412,9.89768450234,1.42762478659,10,10.0,262
-6.97204203226,-7.16872582126,-2.34228639772,10,10.0,45
9.89768450234,-1.42682917412,-0.143171540203,10,10.0,171
6.18451256282,7.85823163061,0.904026010994,10,10.0,231
8.31014809257,5.56250291501,0.589866745635,10,10.0,213
4.41554789987,8.97234287931,1.11346552123,10,10.0,244
3.45349385339,9.38474188268,1.21818527635,10,10.0,250
2.45360260555,9.69431969011,1.32290503147,10,10.0,256
-2.72227765785,9.62232842682,1.84650380707,10,10.0,286
0.384423103678,9.99260821194,1.53234454171,10,10.0,268
-0.662194786736,9.97805081488,1.63706429683,10,10.0,274
-1.70155753249,9.85417180506,1.74178405195,10,10.0,280
7.68318435019,6.40067795167,0.694586500755,10,10.0,219
-3.71317193952,9.28506080473,1.95122356219,10,10.0,292
-9.85417180506,-1.70155753249,-2.97060492843,10,10.0,9
-5.56250291501,8.31014809257,2.16066307243,10,10.0,304
-6.40067795167,7.68318435019,2.26538282755,10,10.0,310
-7.16872582126,6.97204203226,2.37010258267,10,10.0,316
-7.85823163061,6.18451256282,2.47482233779,10,10.0,322
-8.46164100977,5.32922427956,2.57954209291,10,10.0,328
-8.97234287931,4.41554789987,2.68426184803,10,10.0,334
-9.38474188268,3.45349385339,2.78898160315,10,10.0,340
-9.69431969011,2.45360260555,2.89370135827,10,10.0,346
-9.89768450234,1.42682917412,2.99842111339,10,10.0,352
-9.99260821194,0.384423103678,3.10314086851,10,10.0,358
-9.62232842682,-2.72227765785,-2.86588517331,10,10.0,15
8.84606411345,4.66338393238,0.485146990515,10,10.0,207
-4.66338393238,8.84606411345,2.05594331731,10,10.0,298
9.62232842682,2.72227765785,0.275707480276,10,10.0,195
9.28506080473,3.71317193952,0.380427235396,10,10.0,201
9.85417180506,1.70155753249,0.170987725156,10,10.0,189
-9.28506080473,-3.71317193952,-2.76116541819,10,10.0,21
-8.84606411345,-4.66338393238,-2.65644566307,10,10.0,27
-8.31014809257,-5.56250291501,-2.55172590795,10,10.0,33
-7.68318435019,-6.40067795167,-2.44700615284,10,10.0,39
-5.32922427956,-8.46164100977,-2.13284688748,10,10.0,57
-4.41554789988,-8.97234287931,-2.02812713236,10,10.0,63
-3.45349385339,-9.38474188268,-1.92340737724,10,10.0,69
-2.45360260555,-9.69431969011,-1.81868762212,10,10.0,75
-1.42682917412,-9.89768450234,-1.713967867,10,10.0,81
-0.384423103678,-9.99260821194,-1.60924811188,10,10.0,87
1.70155753249,-9.85417180506,-1.39980860164,10,10.0,99
2.72227765785,-9.62232842682,-1.29508884652,10,10.0,105
3.71317193952,-9.28506080473,-1.1903690914,10,10.0,111
0.662194786736,-9.97805081488,-1.50452835676,10,10.0,93
5.56250291501,-8.31014809257,-0.98092958116,10,10.0,123
6.40067795167,-7.68318435019,-0.87620982604,10,10.0,129
9.97805081488,0.662194786736,0.0662679700367,10,10.0,183
7.16872582126,-6.97204203226,-0.771490070921,10,10.0,135
7.85823163061,-6.18451256282,-0.666770315801,10,10.0,141
8.46164100977,-5.32922427956,-0.562050560681,10,10.0,147
8.97234287931,-4.41554789988,-0.457330805562,10,10.0,153
9.99260821194,-0.384423103678,-0.038451785083,10,10.0,177
9.38474188268,-3.45349385339,-0.352611050442,10,10.0,159
4.66338393238,-8.84606411345,-1.08564933628,10,10.0,117
9.69431969011,-2.45360260555,-0.247891295322,10,10.0,165
-9.97805081488,-0.662194786736,-3.07532468355,10,10.0,3
-6.18451256282,-7.85823163061,-2.2375666426,10,10.0,51
5.32922427956,8.46164100977,1.00874576611,10,10.0,238
6.97204203226,7.16872582126,0.799306255874,10,10.0,225
-10.8173290238,-1.99634485743,-2.9590954241,11,11.0,10
-5.42454929707,9.56944433725,2.08649277712,11,11.0,299
6.45123353015,8.90963444477,0.944095448544,11,11.0,234
-9.20650490173,6.01998899454,2.56249166403,11,11.0,327
9.20650490173,-6.01998899454,-0.57910098956,11,11.0,146
-1.47937443678,10.9000665721,1.7056936676,11,11.0,277
-5.57510724762,-9.48251966397,-2.10229742766,11,11.0,59
-4.49035300253,10.0417493452,1.99129299974,11,11.0,294
-3.51549137585,10.4231147162,1.89609322236,11,11.0,288
-6.30962003316,9.01047695947,2.1816925545,11,11.0,305
-7.13754987317,8.36990930704,2.27689233189,11,11.0,310
-7.90084095625,7.65354245981,2.37209210927,11,11.0,316
1.47937443678,-10.9000665721,-1.43589898599,11,11.0,97
-0.610210948908,-10.9830616222,-1.62629854076,11,11.0,86
-9.73705346926,5.11759608964,2.65769144141,11,11.0,332
-10.1794217728,4.16885744208,2.75289121879,11,11.0,338
-10.5296036563,3.18236497596,2.84809099617,11,11.0,343
-10.7844278187,2.16705251981,2.94329077356,11,11.0,348
-10.9415865327,1.13211490047,3.03849055094,11,11.0,354
-10.9996565447,0.0869246732797,3.13369032832,11,11.0,359
-1.65145424766,-10.8753252304,-1.72149831814,11,11.0,81
-10.5785826773,-3.01555774947,-2.86389564672,11,11.0,15
-10.2440350478,-4.00746128356,-2.76869586933,11,11.0,21
-9.81671585064,-4.9630726277,-2.67349609195,11,11.0,26
-9.30049495457,-5.87373761757,-2.57829631457,11,11.0,32
-8.70004733597,-6.73120913,-2.48309653719,11,11.0,37
-8.02081074147,-7.5277217702,-2.38789675981,11,11.0,43
-7.26893644283,-8.25606219635,-2.29269698243,11,11.0,48
-2.67774172101,-10.6691002093,-1.81669809552,11,11.0,75
-6.45123353015,-8.90963444477,-2.19749720505,11,11.0,54
-4.64849193053,-9.96952971668,-2.00709765028,11,11.0,65
-10.9581119637,-0.959052757215,-3.05429520148,11,11.0,4
-2.50879291488,10.7100867462,1.80089344498,11,11.0,283
10.5785826773,3.01555774947,0.277697006874,11,11.0,196
4.49035300253,-10.0417493452,-1.15029965385,11,11.0,114
7.13754987317,-8.36990930704,-0.864700321705,11,11.0,130
7.90084095625,-7.65354245981,-0.769500544323,11,11.0,135
-0.436558514691,10.9913337072,1.61049389021,11,11.0,272
9.73705346926,-5.11759608964,-0.483901212178,11,11.0,152
10.1794217728,-4.16885744208,-0.388701434797,11,11.0,157
10.5296036563,-3.18236497596,-0.293501657415,11,11.0,163
10.7844278187,-2.16705251981,-0.198301880034,11,11.0,168
10.9415865327,-1.13211490047,-0.103102102652,11,11.0,174
10.9996565447,-0.0869246732798,-0.00790232527092,11,11.0,179
10.9581119637,0.959052757214,0.0872974521106,11,11.0,185
10.8173290238,1.99634485743,0.182497229492,11,11.0,190
3.51549137585,-10.4231147162,-1.24549943123,11,11.0,108
5.42454929707,-9.56944433725,-1.05509987647,11,11.0,119
10.2440350478,4.00746128356,0.372896784255,11,11.0,201
9.81671585064,4.9630726277,0.468096561637,11,11.0,206
9.30049495457,5.87373761757,0.563296339018,11,11.0,212
8.70004733597,6.73120913,0.6584961164,11,11.0,217
8.02081074147,7.5277217702,0.753695893781,11,11.0,223
7.26893644283,8.25606219635,0.848895671163,11,11.0,228
2.50879291488,-10.7100867462,-1.34069920861,11,11.0,103
5.57510724762,9.48251966397,1.03929522593,11,11.0,239
4.64849193053,9.96952971668,1.13449500331,11,11.0,245
3.67977915068,10.3662541645,1.22969478069,11,11.0,250
2.67774172101,10.6691002093,1.32489455807,11,11.0,256
1.65145424766,10.8753252304,1.42009433545,11,11.0,261
0.610210948908,10.9830616222,1.51529411283,11,11.0,267
6.30962003316,-9.01047695947,-0.959900099086,11,11.0,125
0.436558514691,-10.9913337072,-1.53109876338,11,11.0,92
8.59258080015,-6.86786394688,-0.674300766941,11,11.0,141
-8.59258080015,6.86786394688,2.46729188665,11,11.0,321
-3.67977915068,-10.3662541645,-1.9118978729,11,11.0,70
10.7461391772,-5.34045810621,-0.461216890224,12,12.0,153
9.65552035861,-7.1253720327,-0.635749815424,12,12.0,143
11.9246119337,-1.34299301243,-0.112151039825,12,12.0,173
11.6648005024,2.81645685911,0.236914810573,12,12.0,193
2.81645685911,-11.6648005024,-1.33388151622,12,12.0,103
-8.6937851356,-8.27152343985,-2.38107906742,12,12.0,43
0.748097200782,-11.9766585732,-1.50841444142,12,12.0,93
2.37718092862,11.7621856316,1.37137882437,12,12.0,258
-4.79923990096,10.998513371,1.98224406257,12,12.0,293
1.34299301243,11.9246119337,1.45864528697,12,12.0,263
-0.748097200782,11.9766585732,1.63317821217,12,12.0,273
-1.78908503866,11.8658828043,1.72044467477,12,12.0,278
-2.81645685911,11.6648005024,1.80771113737,12,12.0,283
3.39327706255,11.5102419947,1.28411236177,12,12.0,253
-7.1253720327,-9.65552035861,-2.20654614222,12,12.0,53
-3.82239374224,11.3749420253,1.89497759997,12,12.0,288
-7.93979188938,-8.9977610967,-2.29381260482,12,12.0,48
5.34045810621,10.7461391772,1.10957943657,12,12.0,243
-6.63620046696,9.99804197642,2.15677698777,12,12.0,303
-8.27152343985,8.6937851356,2.33130991297,12,12.0,313
-8.9977610967,7.93979188938,2.41857637557,12,12.0,318
-9.65552035861,7.1253720327,2.50584283817,12,12.0,323
-10.2397952804,6.25672379244,2.59310930077,12,12.0,328
-11.1706984661,4.38354830912,2.76764222597,12,12.0,338
-11.7621856316,2.37718092862,2.94217515116,12,12.0,348
-11.9246119337,1.34299301243,3.02944161376,12,12.0,353
-9.99804197642,-6.63620046696,-2.55561199262,12,12.0,33
-10.5383793889,-5.73956094618,-2.64287845522,12,12.0,28
-11.8658828043,-1.78908503866,-2.99194430562,12,12.0,8
-5.73956094618,10.5383793889,2.06951052517,12,12.0,298
6.25672379244,10.2397952804,1.02231297397,12,12.0,238
-7.48233449514,9.38161342749,2.24404345037,12,12.0,308
7.93979188938,8.9977610967,0.847780048771,12,12.0,228
-11.6648005024,-2.81645685911,-2.90467784302,12,12.0,13
-1.34299301243,-11.9246119337,-1.68294736662,12,12.0,83
-0.298584108503,-11.9962847386,-1.59568090402,12,12.0,88
1.78908503866,-11.8658828043,-1.42114797882,12,12.0,98
-4.38354830912,-11.1706984661,-1.94474675442,12,12.0,68
-5.34045810621,-10.7461391772,-2.03201321702,12,12.0,63
5.73956094618,-10.5383793889,-1.07208212842,12,12.0,118
6.63620046696,-9.99804197642,-0.984815665823,12,12.0,123
7.48233449514,-9.38161342749,-0.897549203223,12,12.0,128
8.27152343985,-8.6937851356,-0.810282740623,12,12.0,133
7.1253720327,9.65552035861,0.935046511371,12,12.0,233
10.2397952804,-6.25672379244,-0.548483352824,12,12.0,148
8.9977610967,-7.93979188938,-0.723016278023,12,12.0,138
11.7621856316,-2.37718092862,-0.199417502425,12,12.0,168
11.9962847386,-0.298584108503,-0.0248845772257,12,12.0,178
11.9766585732,0.748097200782,0.062381885374,12,12.0,183
11.8658828043,1.78908503866,0.149648347974,12,12.0,188
11.3749420253,3.82239374224,0.324181273173,12,12.0,198
10.998513371,4.79923990096,0.411447735773,12,12.0,203
10.5383793889,5.73956094618,0.498714198373,12,12.0,208
9.99804197642,6.63620046696,0.585980660972,12,12.0,213
9.38161342749,7.48233449514,0.673247123572,12,12.0,218
8.6937851356,8.27152343985,0.760513586172,12,12.0,223
11.1706984661,-4.38354830912,-0.373950427625,12,12.0,158
-10.998513371,-4.79923990096,-2.73014491782,12,12.0,23
-6.25672379244,-10.2397952804,-2.11927967962,12,12.0,58
-9.38161342749,-7.48233449514,-2.46834553002,12,12.0,38
-3.39327706255,-11.5102419947,-1.85748029182,12,12.0,73
0.298584108503,11.9962847386,1.54591174957,12,12.0,268
-11.9766585732,-0.748097200782,-3.07921076822,12,12.0,3
-11.3749420253,-3.82239374224,-2.81741138042,12,12.0,18
3.82239374224,-11.3749420253,-1.24661505362,12,12.0,108
4.79923990096,-10.998513371,-1.15934859102,12,12.0,113
11.5102419947,-3.39327706255,-0.286683965025,12,12.0,163
-2.37718092862,-11.7621856316,-1.77021382922,12,12.0,78
-10.7461391772,5.34045810621,2.68037576337,12,12.0,333
-11.5102419947,3.39327706255,2.85490868856,12,12.0,343
-11.9962847386,0.298584108503,3.11670807636,12,12.0,358
4.38354830912,11.1706984661,1.19684589917,12,12.0,248
12.7997934477,-2.27272692951,-0.175728178865,13,13.0,170
2.01778978366,12.8424500929,1.41495164574,13,13.0,261
12.578762706,-3.28248820044,-0.255262170096,13,13.0,165
11.6455425821,5.77765851951,0.460543750976,13,13.0,206
11.1496932132,6.68463471343,0.540077742206,13,13.0,211
